substrate,group,seed,candidate_count,walkers,alpha_phys_msd,alpha_phys_r2,tortuosity_median,tortuosity_p90,final_perp_mismatch_mean,spearman_texture_vs_perp,spearman_depth_vs_perp,nr_frac_t1024_d1.0,nr_n_t1024_d1.0,nr_mean_perp_t1024_d1.0,nr_median_perp_t1024_d1.0,nr_frac_t1024_d2.0,nr_n_t1024_d2.0,nr_mean_perp_t1024_d2.0,nr_median_perp_t1024_d2.0,nr_frac_t1024_d3.0,nr_n_t1024_d3.0,nr_mean_perp_t1024_d3.0,nr_median_perp_t1024_d3.0
AB_N30,texture_low_depth_low,8,2088,2088,0.9410135385920116,0.9997322098529756,778.1407947214662,1864.8562413052452,1.3012520686380182,0.009762655787833217,-0.047532826723214246,0.0019157088122605363,4,0.923879532520075,0.923879532520075,0.007183908045977011,15,1.1969449280662527,1.4142135623730951,0.011015325670498084,23,1.375029797677892,1.4142135623730951
AB_N30,all_interior75,9,16999,16999,0.9398191255549089,0.9995891887063446,968.1876287009434,2487.36580820517,1.0811180355611945,-0.08983805803716874,-0.3194740162940872,0.0012941937761044768,22,0.41994524205038014,0.0,0.006000352961938938,102,0.9237571693742667,0.76536686473746,0.009824107300429437,167,1.0472237235008022,1.08239220030269
AB_N30,texture_high_q25,9,4251,4251,0.9395664209363715,0.9997028998124536,1002.911304051154,2487.365808396594,1.0507576601245494,0.06829622387993475,-0.3183538229380007,0.0007057163020465773,3,1.2318393766934335,1.84775906504015,0.005880969183721477,25,1.0498835564976252,0.76536686473746,0.0103505057633498,44,1.1329148636414923,1.082392200283556
AB_N30,texture_low_q25,9,4434,4434,0.9427884050290084,0.9998422292771558,833.9890647471009,2110.1160160296213,1.2215528327891856,-0.004226763651230603,-0.13125578296259321,0.0018042399639152007,8,0.923879532520075,0.9238795325200749,0.006314839873703203,28,1.0842290502357383,1.0897902135552775,0.009021199819576003,40,1.2425359064428065,1.2483028813378927
AB_N30,depth_high_q25,9,4250,4250,0.9405215045976528,0.9996508087470208,1259.8086203191933,3138.9452469794833,0.8415698360582791,-0.032312173749256774,-0.10265287425578315,0.0007058823529411765,3,0.0,0.0,0.006588235294117647,28,0.7528825611201968,0.76536686473746,0.009647058823529411,41,0.857361227200584,0.7653668647374601
AB_N30,depth_low_q25,9,4250,4250,0.9540994081365677,0.9993525081168806,808.1872691418973,1887.3451407187779,1.2630612964313919,-0.0031222955365013422,-0.05792256662661165,0.0009411764705882353,4,0.923879532487411,0.923879532473881,0.004705882352941176,20,0.9561280596997337,0.76536686473746,0.00988235294117647,42,1.170191931103177,1.08239220030269
AB_N30,texture_high_depth_high,9,1333,1333,0.9324284531508138,0.9993395112077018,1218.2760498498055,3055.1591572148745,0.8508214443220511,-0.030352804105196887,-0.1288092936515621,0.002250562640660165,3,0.0,0.0,0.006751687921980495,9,0.6544327315187574,0.76536686473746,0.008252063015753939,11,0.732243544017969,0.76536686473746
AB_N30,texture_low_depth_low,9,2088,2088,0.9569042101727118,0.999895320989071,791.0753008668626,1825.7353268145032,1.2862500718514502,-0.018719910595685674,-0.0374404705425209,0.0028735632183908046,6,1.2318393766934335,1.84775906504015,0.007662835249042145,16,1.0619528125324151,0.7653668647757284,0.011973180076628353,25,1.2698059450552313,1.08239220030269
AB_N30,SHUFFLED_all_interior75,0,16999,5000,0.9511634284626348,0.999681676412216,1031.8159925994482,2680.6216963638344,1.1235372299298738,,,0.0014,7,0.5275747278648801,0.0,0.0062,31,0.9521849448750885,0.849883656254556,0.0094,47,1.0032912216990504,0.8707616578759518
AB_N30,SHUFFLED_texture_high_q25,0,4251,4251,0.9416130548591173,0.9991990652468979,1025.558302923559,2748.0363401378036,1.1266316117720745,,,0.0007057163020465773,3,0.5674825370093247,0.5065245299930474,0.0056457304163726185,24,1.0876525955971177,1.216606381245661,0.007998118089861209,34,1.0889903216549741,1.1844871599820384
AB_N30,SHUFFLED_texture_low_q25,0,4434,4434,0.9501872575981298,0.9995720240496967,1044.4498023646174,2731.5434019736776,1.1149482856727617,,,0.0015787099684258007,7,0.30516608529703554,0.0,0.008795669824086604,39,1.0421068974203742,1.1008986994019532,0.012629679747406405,56,1.052556631338796,1.1489394386157468
AB_N30,SHUFFLED_all_interior75,1,16999,5000,0.9504911876081067,0.9995618523722104,1043.315638110878,2681.9650956094342,1.1138997726659745,,,0.0016,8,0.6710586855116887,0.5638855553024933,0.0048,24,0.8840208816849358,0.8571567875057438,0.0074,37,0.9758526346728726,0.9216811878531768
AB_N30,SHUFFLED_texture_high_q25,1,4251,4251,0.9615903105022579,0.9995561776141346,1051.3592236984784,2739.4071476870768,1.1147117584898238,,,0.0018819101387908728,8,0.7146528290336236,0.45191207025769786,0.008468595624558928,36,1.033188584350235,1.107910102531267,0.010820983298047518,46,1.1171289050874638,1.1374682646361527
AB_N30,SHUFFLED_texture_low_q25,1,4434,4434,0.9450598945902896,0.9998537773422266,1052.43954544381,2691.246267041408,1.1174671035861743,,,0.0009021199819576004,4,1.1135843258291298,1.354988270997573,0.005187189896256202,23,0.7970004210565265,0.7822443089401642,0.009697789806044204,43,0.9506954633754793,0.8891691115790709
AB_N30,SHUFFLED_all_interior75,2,16999,5000,0.9356257255730883,0.9997332424341939,1042.8837875942518,2776.6158905377874,1.1156826404749438,,,0.0032,16,0.867107321586503,1.081205228724261,0.009,45,1.0918268035388765,1.2276876692871594,0.0126,63,1.0725264384960855,1.0769805851475616
AB_N30,SHUFFLED_texture_high_q25,2,4251,4251,0.9399194215045519,0.9998816848071871,1053.6876996318776,2740.7877147346976,1.1169419649132861,,,0.0014114326040931546,6,0.7609029823524419,0.49023668580418556,0.005880969183721477,25,1.0619067825487611,1.0167448108639037,0.007998118089861209,34,1.0720183076108185,1.066725631427882
AB_N30,SHUFFLED_texture_low_q25,2,4434,4434,0.944045756525858,0.9994766603857163,1051.9228971801433,2655.5886152073417,1.113474550795037,,,0.0020297699594046007,9,0.9411542030736663,0.9157119593138057,0.005638249887235002,25,1.0168664210820566,1.0504587836576937,0.010825439783491205,48,1.094176649192265,1.11988596242896
AB_N30,SHUFFLED_all_interior75,3,16999,5000,0.9375699670062689,0.9998714019328249,1034.8934748777292,2709.02051056338,1.125687178408762,,,0.0022,11,0.266846806027453,0.0,0.0106,53,1.0713694392720963,1.0519367498927037,0.0144,72,1.0639410459444527,1.0535963035219658
AB_N30,SHUFFLED_texture_high_q25,3,4251,4251,0.9540839095666267,0.998879416323685,1067.4070775972887,2725.57647024122,1.1042845759166635,,,0.002117148906139732,9,0.24826788488877305,0.0,0.007057163020465773,30,0.7875056825744201,0.7670201491143513,0.008468595624558928,36,0.8614286824438075,0.8631594608912312
AB_N30,SHUFFLED_texture_low_q25,3,4434,4434,0.9400295296131036,0.9996447209883645,1062.4450169934007,2743.6684677999087,1.1063881818706574,,,0.0027063599458728013,12,0.776175130100325,0.6175329678305681,0.009697789806044204,43,0.961378461294474,0.9504315236347376,0.011953089760938205,53,0.9886811685832874,0.9976950417807029
AB_N30,SHUFFLED_all_interior75,4,16999,5000,0.9421609043151858,0.9993139568168918,1036.2616706417657,2772.909808491288,1.1219545859765652,,,0.0018,9,0.6946798469238966,0.2227998812012641,0.008,40,1.0021106557153303,0.974075251340663,0.0114,57,1.1136055686605586,1.1278643263896788
AB_N30,SHUFFLED_texture_high_q25,4,4251,4251,0.9420340681425119,0.9998715797538096,1019.2632139125592,2624.8054661931237,1.138202175297284,,,0.0007057163020465773,3,0.43579295965210885,0.3753799867095125,0.004704775346977182,20,1.1632901693127982,0.9751091669764422,0.009174311926605505,39,1.1055731942072988,0.9956268871434495
AB_N30,SHUFFLED_texture_low_q25,4,4434,4434,0.9508669678522129,0.9998004511611422,1036.2027965818334,2864.102777457445,1.11789514302357,,,0.0009021199819576004,4,1.1899941624190562,1.345551782299815,0.0036084799278304014,16,1.1312607845440161,1.1749601559581695,0.007216959855660803,32,1.0805578793540893,0.9733778784023261
AB_N30,SHUFFLED_all_interior75,5,16999,5000,0.9356850353222163,0.9998719472037713,1030.806047706158,2684.476609446576,1.1257201941388841,,,0.0016,8,0.3067517899440252,0.0,0.0066,33,0.9558983835685031,0.9504315236588095,0.01,50,1.065636506792379,0.9896272385820502
AB_N30,SHUFFLED_texture_high_q25,5,4251,4251,0.9521173661107872,0.9997849927516813,1046.5382086258812,2722.061767612264,1.1199513291825467,,,0.0002352387673488591,1,0.0,0.0,0.005880969183721477,25,0.9977781927887714,1.0587049994043725,0.009644789461303222,41,1.0345703090260305,1.102241597416744
AB_N30,SHUFFLED_texture_low_q25,5,4434,4434,0.9560855331677994,0.9997193274420192,1054.877116476613,2746.9520204875635,1.1148729089939187,,,0.0006765899864682003,3,0.22744631919421743,0.0,0.006540369869192602,29,1.015346341870063,0.9926508512924529,0.008795669824086604,39,1.012100370486405,0.9926508512924529
AB_N30,SHUFFLED_all_interior75,6,16999,5000,0.9492492050225855,0.9995976518151666,1039.13968822791,2732.783946120797,1.1178938606689155,,,0.0014,7,0.46696609499443353,0.3543274927051793,0.0062,31,1.0133425040981168,1.07577298966071,0.0088,44,0.9658164580882039,0.9049758996951323
AB_N30,SHUFFLED_texture_high_q25,6,4251,4251,0.9420015646358958,0.9991733650950306,1038.1183026123936,2729.0842913901756,1.119024665598734,,,0.0014114326040931546,6,0.6654350331110884,0.0,0.007057163020465773,30,1.1194812806265593,1.3871006723134531,0.011056222065396377,47,1.1259992590948673,1.3088420505261285
AB_N30,SHUFFLED_texture_low_q25,6,4434,4434,0.9606951376103352,0.9994479894887247,1040.2809481958166,2774.837010012754,1.1201853079837403,,,0.0013531799729364006,6,0.820829662599628,0.9704062294180993,0.004285069914298602,19,1.1289681770545472,1.1557383920615698,0.008119079837618403,36,0.9838576599196097,0.9803392092483045
AB_N30,SHUFFLED_all_interior75,7,16999,5000,0.9453779812193376,0.9998874243174921,1038.899851002318,2708.2400646789156,1.1200610433676923,,,0.0006,3,0.0,0.0,0.0042,21,0.8649462439055939,0.8687336034402242,0.0082,41,1.0184237168892742,0.9809151768770539
AB_N30,SHUFFLED_texture_high_q25,7,4251,4251,0.9490494937684044,0.9996895721066268,1041.5092239058554,2720.848505087505,1.1159647881521237,,,0.0007057163020465773,3,0.0,0.0,0.0061162079510703364,26,0.9766573642095933,1.0584011222046872,0.008939073159256645,38,1.0136964887842543,1.0229714658486344
AB_N30,SHUFFLED_texture_low_q25,7,4434,4434,0.9425460017416083,0.9997854501855962,1040.5884465189288,2740.1583500587712,1.1175607964053806,,,0.0020297699594046007,9,0.9146724731671827,0.8091737813847371,0.006540369869192602,29,1.0808969898568968,0.9567147586131499,0.011502029769959404,51,1.1496716699646128,1.120260091540398
AB_N30,SHUFFLED_all_interior75,8,16999,5000,0.9398539732078669,0.9995637440409507,1029.0693918943189,2774.60607855395,1.1227204488231797,,,0.0014,7,0.47648483912554224,0.0,0.0058,29,1.0215690466267604,1.0989010890180717,0.0086,43,1.0970636711479829,1.1680597221505586
AB_N30,SHUFFLED_texture_high_q25,8,4251,4251,0.9274347285978476,0.9988636487238257,1040.0830485316903,2744.2613061992874,1.121432406285804,,,0.0009409550693954364,4,0.8764975235705446,1.000281716949573,0.008703834391907786,37,1.0129072186413244,0.931726526763232,0.012702893436838392,54,1.0957298710941177,1.0023254548050744
AB_N30,SHUFFLED_texture_low_q25,8,4434,4434,0.9515118085264864,0.9994368733073284,1057.101708707163,2653.2008009238243,1.110777144905485,,,0.0011276499774470004,5,0.8367257208771586,0.7573593129051276,0.005863779882724403,26,1.1661202327228972,0.9902583640656117,0.009923319801533603,44,1.1382328751678144,0.9902583640656117
AB_N30,SHUFFLED_all_interior75,9,16999,5000,0.9435323208419278,0.9996873862504853,1038.6304744171516,2627.1912104026565,1.1250225506174665,,,0.001,5,1.00102409043367,1.3774624841670449,0.0056,28,0.9327097755000924,0.8592363173270204,0.0084,42,0.9921876190791697,0.9909639940645264
AB_N30,SHUFFLED_texture_high_q25,9,4251,4251,0.9444609276757505,0.9993464317384834,1041.342588232413,2780.428194060753,1.1129113766232464,,,0.0011761938367442955,5,0.7965109388654458,0.0,0.007057163020465773,30,1.1635069697503484,1.1346252725686705,0.01058574453069866,45,1.1122917488445276,1.0677282344347427
AB_N30,SHUFFLED_texture_low_q25,9,4434,4434,0.9423697538565391,0.999546962296877,1050.028066586706,2725.4490723242984,1.116516324313706,,,0.0009021199819576004,4,0.9277954660338082,1.0124231398400212,0.006991429860171402,31,1.063902710740963,1.083592419120888,0.009923319801533603,44,1.019699095133306,0.9867752719765865
Penrose_N24,all_interior75,0,21539,20000,0.957506336218488,0.9999298561488602,944.8401328965094,2390.8174463851146,1.1222551007523964,-0.034198041087095433,-0.37369094436376754,0.0011,22,0.661922995398956,0.0,0.00705,141,1.0148882391488008,1.1755705045741416,0.00905,181,1.1444003904799995,1.1755705046
Penrose_N24,texture_high_q25,0,5463,5463,0.9569460550927896,0.999752460838108,999.9009695834054,2670.0342633680943,1.0671022068231781,-0.10886532789581208,-0.3694566415229958,0.0016474464579901153,9,0.5393446629205543,0.0,0.006772835438403808,37,1.0135144087430346,1.1755705045366651,0.008420281896393923,46,1.140591534103571,1.1755705046
Penrose_N24,texture_low_q25,0,5595,5595,0.9575935954554753,0.9999357344816947,967.5718150183503,2482.230000223744,1.1084227808072398,-0.12449527055237157,-0.3632061483647547,0.0012511170688114387,7,0.6934431380423337,0.0,0.005898123324396783,33,1.0871343831188374,1.1755705046,0.0071492403932082215,40,1.2046587508999267,1.1755705046317708
Penrose_N24,depth_high_q25,0,5385,5385,0.9593813082744683,0.9997575826575831,1198.9200827519542,3077.3787532051406,0.8695217966548692,0.002333867680086126,-0.06594906952208156,0.0007428040854224698,4,0.0,0.0,0.005571030640668524,30,0.8232941474914238,0.6180339887901066,0.008356545961002786,45,0.9915731070286707,1.1755705045741416
Penrose_N24,depth_low_q25,0,5385,5385,0.9521027065627428,0.9996188802320942,706.3145255100162,1472.4810288522938,1.4440378295086347,0.015875278921306024,-0.13817039176159626,0.00018570102135561745,1,1.6180339887616626,1.6180339887616626,0.006685236768802228,36,1.4960253751131607,1.175570504631771,0.010027855153203343,54,1.642134442344056,1.473082507451179
Penrose_N24,texture_high_depth_high,0,1859,1859,0.9620564534025531,0.9998657339306795,1222.8144460376848,3025.380771752266,0.8751232263845754,-0.013466405133770284,-0.07346859638426306,0.0016137708445400753,3,0.5393446628888523,0.0,0.009682625067240451,18,0.8527131081582177,0.8968022466837833,0.011834319526627219,22,0.939152729598991,1.1755705045741416
Penrose_N24,texture_low_depth_low,0,1204,1204,0.9493649761251938,0.9996853106510417,704.7075432733421,1477.6064429074422,1.4409143583971582,0.011388068021779425,-0.1682537852190707,0.0,0,,,0.009136212624584718,11,1.3230333289697505,1.1755705045741416,0.01079734219269103,13,1.485822302294808,1.1755705046
Penrose_N24,all_interior75,1,21539,20000,0.9613758943961341,0.9998866944520779,938.0782355005654,2363.3312256322706,1.1361101022162357,-0.028227283683858528,-0.38179538215149794,0.001,20,0.40450849718679527,0.0,0.0066,132,1.0441103373589007,1.1755705045741416,0.0087,174,1.2136698049020296,1.1755705046317708
Penrose_N24,texture_high_q25,1,5463,5463,0.9595413049293247,0.9998554726458252,1005.3006607465522,2631.911299019067,1.0617027084978579,-0.1266268280332456,-0.36067140866307595,0.001098297638660077,6,0.0,0.0,0.006589785831960461,36,1.0589657436086601,1.1755705045741416,0.007871133077063884,43,1.130646703725772,1.1755705046
Penrose_N24,texture_low_q25,1,5595,5595,0.9504061862110736,0.9999123403752205,965.0942158783325,2459.127423195969,1.1057305362596386,-0.12537834319489874,-0.3721972641684333,0.0008936550491510277,5,0.0,0.0,0.006791778373547811,38,1.0833178468092861,1.1755705045741416,0.008579088471849867,48,1.2549857684013375,1.1755705045870708
Penrose_N24,depth_high_q25,1,5385,5385,0.9719555007370547,0.9995159999661203,1198.920082620163,2985.189058035805,0.876688700028317,0.0001836130690506237,-0.09258803540432874,0.0007428040854224698,4,0.0,0.0,0.006128133704735376,33,0.712071237338833,0.6180339887493117,0.009285051067780872,50,0.921531565521434,1.1755705045741416
Penrose_N24,depth_low_q25,1,5385,5385,0.9651202149470794,0.9998777435561803,708.9381240193393,1511.4817792917258,1.437379877285357,-0.011536848094574647,-0.13354706074001726,0.0007428040854224698,4,0.8090169943750001,0.8090169943500001,0.0064995357474466105,35,1.3274508226988058,1.175570504631771,0.009656453110492107,52,1.469437319367605,1.3281310261035806
Penrose_N24,texture_high_depth_high,1,1859,1859,0.9461877960719244,0.9998371550542349,1216.415386133666,2887.1079417357164,0.8766554027388895,0.011502398898724356,-0.062255579162302,0.0,0,,,0.00914470145239376,17,0.8903456439866003,0.6180339887999999,0.009682625067240451,18,0.9146670541031737,0.6180339887999999
Penrose_N24,texture_low_depth_low,1,1204,1204,0.9460834499864134,0.9997426778644815,699.7588051755283,1549.0970834573086,1.452155213031531,0.047018757332326154,-0.15416829414233718,0.0,0,,,0.012458471760797342,15,1.5436836171010488,1.90211303257099,0.014950166112956811,18,1.5743206468049225,1.9021130325709898
Penrose_N24,all_interior75,2,21539,20000,0.9595591923275621,0.9997737812835198,938.0782355598343,2390.8174461093377,1.1299425651271107,-0.03246340836878336,-0.3908677007385246,0.0012,24,0.6741808286481485,0.0,0.00615,123,0.9956857243442238,1.1755705045741416,0.00855,171,1.2077071498620346,1.1755705046
Penrose_N24,texture_high_q25,2,5463,5463,0.96148728640358,0.9997937818728302,997.8613166190913,2459.127423353137,1.071363766279684,-0.12724474844958028,-0.3742784682404437,0.001098297638660077,6,0.2696723314666667,0.0,0.005674537799743731,31,0.8977768877531215,1.1755705045366653,0.007688083470620538,42,1.0960689935763912,1.1755705046
Penrose_N24,texture_low_q25,2,5595,5595,0.9595739334396244,0.9999127952097114,957.3946494070685,2390.8174467931217,1.1071742597747924,-0.12775308230097218,-0.375057554073524,0.00017873100983020553,1,0.0,0.0,0.005540661304736372,31,1.0875159071847689,1.1755705045741416,0.0071492403932082215,40,1.2038478808619115,1.1755705045870708
Penrose_N24,depth_high_q25,2,5385,5385,0.9678334250599542,0.9997558594494524,1210.4987956107768,3025.3807709351718,0.8722446619534995,-0.0016173769943202414,-0.09229004710063278,0.0014856081708449396,8,0.606762745787042,0.0,0.0072423398328690805,39,0.8798898944055059,1.1755705045366651,0.00872794800371402,47,0.9561862572476022,1.1755705045366651
Penrose_N24,depth_low_q25,2,5385,5385,0.9701047581471531,0.9998300269132435,704.7075432915822,1575.8401981040981,1.4412348904433234,-0.02028777417963192,-0.10405215532581996,0.0003714020427112349,2,0.0,0.0,0.005756731662024141,31,1.251251994363731,1.1755705045741416,0.009099350046425255,49,1.5266384186834399,1.3281310260849206
Penrose_N24,texture_high_depth_high,2,1859,1859,0.9661239133983828,0.9992351601003092,1251.771835222264,3025.380770990888,0.8612359308865833,-0.006842758523335348,-0.10164589664974213,0.0016137708445400753,3,0.5393446628888523,0.0,0.007530930607853685,14,0.8002921745995054,0.6180339888,0.008068854222700376,15,0.8354814313654303,0.6180339888
Penrose_N24,texture_low_depth_low,2,1204,1204,0.9470177036323578,0.9990079360594079,675.6396054331133,1649.4111617138271,1.4622104729322636,0.0007895957282819976,-0.1236102284479626,0.0008305647840531562,1,1.6180339887616626,1.6180339887616626,0.0033222591362126247,4,1.1890537497220173,1.1180339887549908,0.0049833887043189366,6,1.235412841853821,1.3281310261174286
Penrose_N24,all_interior75,3,21539,20000,0.9588420827071349,0.9998649837356379,934.8940727698616,2390.817446058377,1.1330494870832921,-0.03750151429168035,-0.38601240155004507,0.00105,21,0.5393446629171063,0.0,0.0068,136,1.0446154736311184,1.1755705045741416,0.0092,184,1.187749214579951,1.1755705046317708
Penrose_N24,texture_high_q25,3,5463,5463,0.9639357922898864,0.9995278208949265,995.2759600678232,2459.1274230632184,1.0736238831849625,-0.12957038603916962,-0.3659169850052729,0.0005491488193300384,3,0.5393446629205542,0.0,0.005857587406187077,32,1.08255856493,1.1755705045741416,0.007688083470620538,42,1.2002601717967418,1.1755705046
Penrose_N24,texture_low_q25,3,5595,5595,0.962826130939832,0.9998118200705745,957.3946494664101,2542.8987282873823,1.1092803849155342,-0.11450533436333073,-0.36506487049308334,0.0014298480786416443,8,0.6067627457583196,0.0,0.006791778373547811,38,1.0263945810689645,1.1755705045554032,0.00804289544235925,45,1.1148867676673266,1.1755705045741416
Penrose_N24,depth_high_q25,3,5385,5385,0.9663382280993028,0.9995782535099692,1210.4987956303412,3077.3787528209505,0.8735836435490091,-0.003344297366126545,-0.10885522837347292,0.0003714020427112349,2,1.618033988767337,1.618033988767337,0.005571030640668524,30,0.9262998122863338,0.8968022466718815,0.008356545961002786,45,1.0602435502289973,1.1755705046
Penrose_N24,depth_low_q25,3,5385,5385,0.9740829266239981,0.9996640353891946,704.7075432908306,1590.536797383656,1.4448958245946875,0.010531716432554456,-0.14727447665789895,0.0003714020427112349,2,0.0,0.0,0.005571030640668524,30,1.3393799802733992,1.1755705046158855,0.00947075208913649,51,1.6772233455614223,1.9021130324900883
Penrose_N24,texture_high_depth_high,3,1859,1859,0.9587219834169647,0.9999851141087783,1228.9143831472484,3138.8135265214128,0.8700873094132281,-0.013288346153637652,-0.10775025918366182,0.002151694459386767,4,0.0,0.0,0.008068854222700376,15,0.6762395314111168,0.6180339888,0.011834319526627219,22,0.8836595524483051,1.1755705045366653
Penrose_N24,texture_low_depth_low,3,1204,1204,0.9506068967923652,0.9999817623734881,706.7158106182075,1474.894311581598,1.4555853542353359,0.008760480908208638,-0.07959321013560003,0.0016611295681063123,2,1.6180339887616626,1.6180339887616626,0.011627906976744186,14,1.349563289706102,1.1755705046,0.014950166112956811,18,1.5283664292709234,1.175570504631771
Penrose_N24,all_interior75,4,21539,20000,0.9569907408489322,0.9998482730739657,938.0782354946892,2363.3312259058625,1.1353743539544394,-0.042804283831397644,-0.392486662270925,0.0011,22,0.6619229953963693,0.0,0.00595,119,1.0571051452991007,1.1755705045741416,0.00815,163,1.2244997291266857,1.175570504631771
