substrate,lambda,seed,walkers,alpha_vs_cost_time,alpha_vs_cost_time_r2,alpha_vs_steps,alpha_vs_steps_r2,mean_cost_time_at_1024,msd_phys_at_1024,near_return_frac_d2,near_return_mean_perp_mismatch,final_mean_perp_mismatch
Penrose_N24,5,4,5000,0.9561473794291191,0.9998767251513493,0.9576651348083874,0.9998686257576167,3582.062570617952,828.1622167276595,0.0092,1.0032748724279135,1.1387748428273765
Penrose_N24,5,5,5000,0.9678429107483112,0.9997766406829656,0.9681754302260637,0.999778199324689,3581.4397754689635,839.8044751246103,0.0064,1.248534943109291,1.131522801885391
Penrose_N24,5,6,5000,0.9661814632000583,0.9997645463783229,0.9665336648972953,0.9997621217450194,3583.9394942274853,853.4440696842346,0.006,1.115105819639702,1.119253060641721
Penrose_N24,5,7,5000,0.9577489376501161,0.9998302961068132,0.9589304143205519,0.9998197209061447,3584.910238175875,819.2277745786741,0.0066,0.9175031540624297,1.1157041225723903
Penrose_N24,5,8,5000,0.9620824439966551,0.999829087373615,0.9635388591210945,0.9998191209336514,3582.7363841704987,827.0881004277202,0.007,1.0381985435907053,1.125883823919273
Penrose_N24,5,9,5000,0.9658843973726786,0.9998625772473327,0.9656681989496876,0.9998599993193138,3582.9488669014854,835.3069461567372,0.0064,1.075698424593966,1.1300057144693512
Penrose_N24,6,0,5000,0.9586346199337082,0.9997287754423245,0.9598631500639508,0.9997212102981771,5282.63826780213,838.3653556629785,0.0044,0.972417594029158,1.131796209570229
Penrose_N24,6,1,5000,0.9460169160103841,0.9998785119470177,0.9463501841707715,0.9998820161663587,5274.5342786243955,811.6202055361447,0.0066,1.0572292008300772,1.1455814259330892
Penrose_N24,6,2,5000,0.9684957028358379,0.9998993619351635,0.96887243006195,0.9998952148608049,5272.559780117236,855.0485252870172,0.0072,0.9889956112626872,1.1304660028610416
Penrose_N24,6,3,5000,0.9482126762552376,0.9998413040889638,0.9481684753023784,0.9998458364258587,5277.954216751519,806.2457987302386,0.0058,1.1405264019532684,1.1320920567708759
Penrose_N24,6,4,5000,0.9550681977730038,0.9997529177395161,0.9555287357152371,0.9997479710800563,5273.805064500679,817.771933136515,0.005,1.008259401572845,1.118758640056355
Penrose_N24,6,5,5000,0.9597252768620754,0.9998374635025731,0.9611600138797066,0.9998282352724183,5282.397453988929,829.2226412315046,0.0064,1.058011991992423,1.1407382696432922
Penrose_N24,6,6,5000,0.9555021537321943,0.9996443258671465,0.9558662945992076,0.9996509445768631,5276.9214586025855,802.381213706431,0.0044,1.135018957353093,1.1290230843222624
Penrose_N24,6,7,5000,0.9625529080631505,0.9992910435605626,0.9627638772007475,0.99926317492619,5273.789680394046,822.3169824588772,0.0082,0.9997403693536285,1.1274290674802403
Penrose_N24,6,8,5000,0.9611107532787163,0.9997185581247713,0.9624699136721464,0.9997017097695712,5276.129007163523,831.0872815781182,0.0048,1.1353304838858318,1.1370205399089588
Penrose_N24,6,9,5000,0.9533790489665519,0.9995863211930007,0.9535320234175664,0.9995937511047441,5276.456389501826,825.659138009739,0.0076,0.9675506869341095,1.1352775090176759
Penrose_N24,7,0,5000,0.9655549724362961,0.9993019482759682,0.9661712354664744,0.9992726598835295,8053.151129898106,816.1393673196534,0.0058,1.3094248830973185,1.135156709381426
Penrose_N24,7,1,5000,0.9670916250856075,0.9998626514384886,0.9669940741837679,0.9998439076391431,8054.618730159226,836.7918348125492,0.007,0.8850053270022117,1.1374674950958574
Penrose_N24,7,2,5000,0.9600529532009455,0.9997616093801489,0.9619552544636824,0.9997366942675692,8049.6744787050575,825.9980287102143,0.0058,1.0733029012501754,1.1176172699728282
Penrose_N24,7,3,5000,0.9517432247875267,0.9998962734690027,0.952836957122783,0.9998821557919576,8051.285937522265,823.0383215244727,0.006,1.120604117380534,1.1285916706600205
Penrose_N24,7,4,5000,0.9475155693894612,0.9996501994335437,0.9478429945152652,0.9996401690524013,8049.907679465464,810.0911004724139,0.0066,1.122578279798348,1.1281429012707478
Penrose_N24,7,5,5000,0.961977004435598,0.9999540892873955,0.9635400385631618,0.9999563768463557,8056.312724835974,828.5227631561646,0.0062,1.1172680511529822,1.1371984607844328
Penrose_N24,7,6,5000,0.9490632927172377,0.9996535852464572,0.9507164077569741,0.9996297387554931,8055.025895529161,823.5586109827295,0.0058,1.077615040042896,1.1300472784419533
Penrose_N24,7,7,5000,0.9600018691870127,0.9996959229331956,0.9617289098641667,0.9997055093747304,8046.800199225664,822.9621280290307,0.0078,1.1109581324989681,1.1418940177941632
Penrose_N24,7,8,5000,0.9650687800649884,0.9999155336734403,0.9645827780858623,0.9999216456102004,8039.8471060732245,848.8882347596672,0.0056,1.0791823789716861,1.1337426520396485
Penrose_N24,7,9,5000,0.9557872957347078,0.9994421000655771,0.9586640430365369,0.999414648275172,8048.47894772563,824.2661362716789,0.0042,1.4044169679897058,1.1353164090202648
Penrose_N24,8,0,5000,0.9581699939965251,0.9997692821169232,0.9590731781329547,0.9997495246199877,12642.999687904963,837.7303464714445,0.007,1.1884403622242317,1.1310566172172698
Penrose_N24,8,1,5000,0.9572592989595125,0.9997573385424774,0.9560354018531474,0.9997700329618341,12648.521193786817,807.8099418718443,0.0048,0.8818978507808023,1.123701783870567
Penrose_N24,8,2,5000,0.9535573595867507,0.999782473072918,0.9529264496851712,0.9997795430115798,12656.480609327476,823.1374317384889,0.0066,1.0686615145801663,1.1345387898001578
Penrose_N24,8,3,5000,0.9681818242263838,0.9998730912117395,0.9689059582619102,0.9998701885480186,12658.73396657076,834.5229493529521,0.0064,1.1497828577433902,1.1166644053982113
Penrose_N24,8,4,5000,0.9654257342248653,0.9998317806867587,0.9652958819647877,0.9998608004843691,12654.043812625752,839.6485878229973,0.006,0.9810643814963502,1.1329886960031066
Penrose_N24,8,5,5000,0.9537676513644132,0.9996648467414151,0.9535452885769764,0.9996890329594421,12641.602764564013,807.317128806863,0.0062,1.1031259090713021,1.1333147188985941
Penrose_N24,8,6,5000,0.9589525531787881,0.9997035907805802,0.9602938874148611,0.9996917655569765,12663.039096047538,833.9521565692577,0.0056,0.9478728565770032,1.1298443066499797
Penrose_N24,8,7,5000,0.9559866162051811,0.9997559320070352,0.9554752083182058,0.9997688924129973,12648.748914331372,830.4925068283154,0.0038,1.0658394199595418,1.142907069034477
Penrose_N24,8,8,5000,0.9584203601825643,0.9999054251579556,0.9576624330371662,0.999906688080238,12660.246382688581,838.7813736063598,0.0072,0.9365238321533922,1.1214580583523437
Penrose_N24,8,9,5000,0.9596262935213398,0.9996713323285961,0.9589425596743077,0.9996773807475517,12672.552961723688,829.3670685477193,0.0058,1.188180402349236,1.1144439038107203
Penrose_N24,9,0,5000,0.9557178001252373,0.9998596273467425,0.9579942649034888,0.9998427298320478,20358.587783519797,829.230934032583,0.0058,1.3043296117804823,1.1359627236204228
Penrose_N24,9,1,5000,0.9616746505129999,0.999928186541345,0.9622103047483173,0.9999318309388058,20352.92486699158,837.9810692198034,0.0058,1.1801044319075438,1.1423845957366836
Penrose_N24,9,2,5000,0.9651663060447707,0.9995923872842949,0.9643742390059588,0.9996319076852458,20333.385594604777,832.9741744005532,0.0048,1.054791399107524,1.1347023005844814
Penrose_N24,9,3,5000,0.949365517676634,0.9998829525613021,0.949384234213723,0.999878982532184,20335.850093121004,824.2268683929581,0.0064,0.9113290953951385,1.131282799020028
Penrose_N24,9,4,5000,0.9663126333836947,0.9996721148143033,0.965568430829096,0.9996962949138101,20322.02368094025,831.3853627590892,0.0054,0.9753349806542888,1.1102773557433705
Penrose_N24,9,5,5000,0.9634942037465498,0.9999610279283466,0.9636373492232655,0.9999665176999858,20340.772192603596,837.0807638282134,0.0062,1.027151777168941,1.127691656647315
Penrose_N24,9,6,5000,0.950716949733243,0.9997977615153495,0.952050384152478,0.999792067668799,20309.4889736022,823.8041235905766,0.0074,1.1661047229395363,1.1171717548252695
Penrose_N24,9,7,5000,0.9430587658319732,0.9995808707861475,0.9463688712007855,0.9995291633061422,20343.867300871065,811.8071299106291,0.0064,1.042225954427924,1.134749700637542
Penrose_N24,9,8,5000,0.9516940181131633,0.999942806863587,0.9540338781168832,0.9999307421743883,20350.87972433343,834.4523574836105,0.0064,1.048229516650186,1.1369487954322743
Penrose_N24,9,9,5000,0.9428356282266437,0.9996365987397027,0.9465607921739153,0.9996054984586408,20396.72964437381,815.04309297105,0.0044,1.1577960538246297,1.1309576656645732
Penrose_N24,10,0,5000,0.9498417646602979,0.9997411730709942,0.9520680898766652,0.9997300995826871,33284.29329342123,838.643082047574,0.0046,1.2158196769335234,1.1266123574162583
Penrose_N24,10,1,5000,0.9542140270473536,0.9998434601656255,0.9557179626733924,0.9998416416767377,33301.28151794877,833.3074476881413,0.0072,0.8555627366237237,1.139326524346042
Penrose_N24,10,2,5000,0.9590482454444132,0.9998119980398866,0.960123727186754,0.9997937144297452,33289.24541171173,832.8052674389187,0.0066,0.9197342588468096,1.1244860020448137
Penrose_N24,10,3,5000,0.9506202604706321,0.9994998930525575,0.9508914039213123,0.9995376549054937,33329.02567031961,804.1823799071346,0.007,1.0859873878174109,1.1406580672644528
Penrose_N24,10,4,5000,0.9525029026661065,0.9998491907279067,0.9521756958706573,0.9998713772743376,33272.10013905237,828.6801448849475,0.0048,1.1681238172525852,1.129276676854645
Penrose_N24,10,5,5000,0.9525046560839331,0.9998665162516908,0.9530902715474071,0.9998775281147257,33268.23555301038,827.3993350162292,0.0052,0.8478674412523238,1.1328560209841507
Penrose_N24,10,6,5000,0.9592943139820872,0.9999595917316046,0.9579400046309068,0.9999689865427991,33353.354173416745,830.6490672708403,0.0084,1.0010903699124394,1.122479791113384
Penrose_N24,10,7,5000,0.9619320923483057,0.9998862031732318,0.9636193322835607,0.9998827330992254,33276.5707854506,841.7803217384749,0.0084,1.0713314198928272,1.14316801427193
Penrose_N24,10,8,5000,0.9541625017297126,0.9997008653424461,0.9548727143546519,0.9997247405178313,33282.62701765124,825.2182600810453,0.007,1.0541281583341402,1.129391151543843
Penrose_N24,10,9,5000,0.9498126754985616,0.9997922058097906,0.9517462606363275,0.9998005394150073,33280.57351396866,816.4934124326859,0.0054,1.0432998350044818,1.12754218909409
Penrose_N24,12,0,5000,0.9562943144883852,0.9999540493903188,0.9576008181254778,0.9999608857900724,92665.82619770453,832.8604435215315,0.0048,1.0487603364996434,1.1327365281723614
Penrose_N24,12,1,5000,0.9575297157153971,0.999800498256535,0.961340145999585,0.9997728524590794,92750.40738428372,833.0633636387894,0.0062,0.946390372806615,1.127340428592726
Penrose_N24,12,2,5000,0.9602742928796906,0.999937309368208,0.9621828276725758,0.9999392369421268,92709.6807991109,824.1017804702483,0.0072,1.1395621451272382,1.1205457729879156
Penrose_N24,12,3,5000,0.9676487223921095,0.999920413642128,0.9671736878371566,0.9999229708525921,92523.85185242565,834.6803241933651,0.0066,1.0359479275538228,1.120071344549903
Penrose_N24,12,4,5000,0.9644285025714633,0.9998810807582045,0.9668382029673311,0.9998600119822818,92375.32916080089,826.8475262083692,0.0088,1.032124546186927,1.1232420473629559
Penrose_N24,12,5,5000,0.9429865279716566,0.9999706008383902,0.9437152493197164,0.9999698204399178,92690.34506953393,823.5203903175737,0.0066,1.0413911876754118,1.1277017219561927
Penrose_N24,12,6,5000,0.9626042582406503,0.9997307664311301,0.962579712275452,0.9997533604462631,92624.1903434357,820.4590948985618,0.007,0.9952384425857294,1.130000741169538
Penrose_N24,12,7,5000,0.963592508165537,0.9997676534257613,0.9671398249503954,0.999778587975418,92645.71393003824,834.1803753709463,0.0068,0.9800119276406655,1.140334049274442
Penrose_N24,12,8,5000,0.9472924933286332,0.9997464776008093,0.9492392902600695,0.9997233032868642,92516.97781365919,831.817517702111,0.0054,1.0278108359321059,1.1416237545903372
Penrose_N24,12,9,5000,0.9528613805342848,0.9996992978307456,0.9541010171266485,0.9997047146317121,92670.4593903183,823.8839701830115,0.0056,0.9441424472962403,1.127125899806251
Penrose_N24,14,0,5000,0.9641397200554306,0.9998842952501001,0.9640360557670822,0.9999096389239074,266297.30283316376,830.5508950616723,0.0054,0.9643510750722613,1.1344510850278888
Penrose_N24,14,1,5000,0.9643572886862207,0.9996943875460177,0.963576364214768,0.9997010652239822,266241.3564874558,828.023764872902,0.0074,1.0818039091203844,1.124427967512713
Penrose_N24,14,2,5000,0.9534098374289749,0.9995640985874636,0.9518163941741424,0.9996448922324309,266431.95147176797,812.7839481472632,0.0068,1.1955539913406958,1.1301275284738035
Penrose_N24,14,3,5000,0.9523641373438537,0.9998377230976084,0.952680629824727,0.999867471834079,266638.18458199676,817.6761593010885,0.0058,1.1500424324815461,1.1283809239548686
Penrose_N24,14,4,5000,0.9599736138728391,0.9995455428349633,0.9625382451977674,0.9995645652489689,266369.7342817298,820.5555500055879,0.0052,1.0656761985293328,1.1476460725890565
Penrose_N24,14,5,5000,0.9522365079539861,0.9998127495767442,0.953889467625277,0.9998014075864954,266477.70280441694,826.5015728915332,0.006,0.9678945482986799,1.134525610585342
Penrose_N24,14,6,5000,0.9613539987941939,0.9993300814159184,0.962631858491582,0.9993118922599393,266955.87672824925,849.4913262279196,0.0052,1.2262750640862996,1.1378255200805714
Penrose_N24,14,7,5000,0.9608168957336765,0.999681011506649,0.9638428717416408,0.9996785308680275,266175.2688706878,828.7903718172289,0.0056,1.1457796482024474,1.1388900041736276
Penrose_N24,14,8,5000,0.9617950556680033,0.9998971412520181,0.9632857836366064,0.9998962856135303,266661.3980978264,815.4530626959004,0.0086,0.9995054318839496,1.1315662075534099
Penrose_N24,14,9,5000,0.9719112078630318,0.9998791543131449,0.9708996091400388,0.999894926479978,266962.42095430766,841.0679226874147,0.0082,0.9680021959702537,1.134445144422519
Penrose_N24,16,0,5000,0.953129792995068,0.9996977892444762,0.9590802993243819,0.9996398821382138,785319.9410039458,822.653893440526,0.0082,1.2026137496895828,1.135678899501976
Penrose_N24,16,1,5000,0.9481090214367759,0.9997091237818126,0.9471549902721653,0.9997354584197863,785793.1196290466,804.7587090693319,0.007,1.0478743893867801,1.136053715851107
Penrose_N24,16,2,5000,0.9560166202618926,0.9997961256100377,0.9567654579570817,0.9998182903434724,785188.0471418131,840.0401936158122,0.0054,1.0322921302266024,1.1276210339060782
Penrose_N24,16,3,5000,0.9516687865452793,0.9996914837477032,0.9504100848138889,0.9997095605439404,785196.879415532,819.9638175911084,0.0054,1.1316710605701568,1.119718763955893
Penrose_N24,16,4,5000,0.9673989717056274,0.999581460121425,0.9663711280297288,0.9996145041437013,782947.6423576644,839.9305683095105,0.0072,0.941053945995032,1.1318636681000425
Penrose_N24,16,5,5000,0.9580940290073796,0.9997654317914183,0.9585475591183794,0.99976836836549,783965.2591163006,826.4916063283277,0.006,1.0021548028342624,1.132022934652664
Penrose_N24,16,6,5000,0.963185366925529,0.9998744780042962,0.9615122470077234,0.9999133193279004,785854.5870964878,848.8806544198181,0.0054,0.9905997375106665,1.1414236742950608
Penrose_N24,16,7,5000,0.9589474844513896,0.9999698275302349,0.9618830820454634,0.9999667860936735,783107.6883751667,842.6457294505769,0.0078,1.086444132160846,1.1225318231379304
Penrose_N24,16,8,5000,0.9662784226195781,0.9997619293640048,0.9674557366519801,0.9997818374348993,784134.2169099161,831.9285902219655,0.007,1.19467956109679,1.1417848168529867
Penrose_N24,16,9,5000,0.9562689050185893,0.9999829382632127,0.9581364221665079,0.9999848443677699,782324.0063000822,822.7362731593156,0.0046,1.0487929134736098,1.1377480324438711
Penrose_N24,18,0,5000,0.9552033313020662,0.9997112001653867,0.9573692846744611,0.9997540776427564,2354124.423010605,844.9921097212207,0.0048,1.1267306711007012,1.1292764980522616
Penrose_N24,18,1,5000,0.9403202965212331,0.99951678708625,0.9429237244593085,0.9994436757323407,2343662.2223598557,800.3710759175824,0.0058,1.1119578993793882,1.1146329260496357
Penrose_N24,18,2,5000,0.9569948321693487,0.9999354470915615,0.9600137547093385,0.9999365640015708,2349623.9310329477,830.5652796587744,0.0074,1.077058760351561,1.137471134493931
Penrose_N24,18,3,5000,0.9633425693186505,0.999697482613406,0.9661196100589227,0.9996484317438962,2343197.1029619277,821.7409493498357,0.0066,1.060394396584641,1.1330060162147493
Penrose_N24,18,4,5000,0.9711079819100608,0.9997454739394442,0.9707711432713144,0.9997565991731084,2349207.9922154993,834.8562311551044,0.0054,1.181713320180174,1.131107189550329
Penrose_N24,18,5,5000,0.9324036674731597,0.9999796092307981,0.9347716977473312,0.9999751482590765,2342841.2810697732,810.1836388609493,0.0052,1.023269020643683,1.1429317642617245
Penrose_N24,18,6,5000,0.9656641794290507,0.999885463650561,0.9660307111207275,0.9998931742726621,2350177.097901678,829.5253728782778,0.0078,1.0109039521792031,1.1315170055427421
Penrose_N24,18,7,5000,0.9663159923887779,0.9998796052125338,0.9661095356012948,0.9998748288509224,2343374.0745961857,835.2466179087803,0.0064,0.8837334037108635,1.1383531127904403
Penrose_N24,18,8,5000,0.9562056444047156,0.9998857751982604,0.9554327124546963,0.9999088767647104,2347253.4497982636,831.6064261432748,0.0072,1.0508744626551134,1.1205129037347703
Penrose_N24,18,9,5000,0.9576188076277163,0.999873894795416,0.9590190090337962,0.9998439375308127,2343047.164032736,821.9575055352037,0.0068,0.9142263230576935,1.130601147780646
Penrose_N24,20,0,5000,0.9465734752492431,0.9998652495768093,0.9475681463214053,0.999903021062372,7104690.781437972,826.9990485729153,0.0062,1.14420518235158,1.1358575630577035
Penrose_N24,20,1,5000,0.9720569271946469,0.9998527495486246,0.9703319353148702,0.9998488248252072,7094235.82626995,846.6355689601821,0.0056,0.8641379809784685,1.133405764735134
Penrose_N24,20,2,5000,0.9682136995357739,0.9995994520221145,0.9713650706650399,0.9996249849903619,7094976.239921369,817.5524411937993,0.007,0.9009678711937933,1.1321728666687678
Penrose_N24,20,3,5000,0.9567358699991337,0.9998862099338389,0.9546621135210284,0.999929898005659,7108130.423527603,844.5299629087561,0.0042,0.95450254631248,1.1357717687628255
Penrose_N24,20,4,5000,0.9701852787553416,0.9998803979012376,0.9702002697194682,0.9999048964240852,7091339.658561032,850.6949436061561,0.007,1.0785640011126234,1.1303283557935804
Penrose_N24,20,5,5000,0.9617539547627311,0.999523340866838,0.962774822282452,0.9995389293904178,7067747.409041708,819.7580269638876,0.0072,1.0280432937074573,1.1368663653208242
Penrose_N24,20,6,5000,0.9497554888835987,0.9994834189487595,0.9483739093069041,0.9995659024385005,7089035.050714398,822.4406746388197,0.0064,1.0146987704078778,1.13839733426286
Penrose_N24,20,7,5000,0.9650835653028648,0.9998970311419898,0.9671776208874885,0.9999057768175732,7098026.822610819,850.3460083231894,0.0072,1.0606980299374795,1.1406891391862763
Penrose_N24,20,8,5000,0.962836025392831,0.9996318732006583,0.9628753304310793,0.999615023581754,7090466.165578417,829.8818858699334,0.0064,0.9990194360097531,1.1233403812365697
Penrose_N24,20,9,5000,0.9636474048679333,0.9997069029518656,0.9648454490176122,0.9996800420266279,7099514.610376191,838.3349117017024,0.0074,1.0724910302881308,1.1409347471865514
